antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Comedy, Romance'})",0.5116279069767442,0.23255813953488372,0.20930232558139536,0.4090909090909091,1.7590909090909093,0.09031909140075717,1.2987477638640432
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Comedy, Drama'})",0.5116279069767442,0.23255813953488372,0.20930232558139536,0.4090909090909091,1.7590909090909093,0.09031909140075717,1.2987477638640432
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Comedy', 'Action, Crime, Thriller'})",0.5116279069767442,0.23255813953488372,0.20930232558139536,0.4090909090909091,1.7590909090909093,0.09031909140075717,1.2987477638640432
"frozenset({'Comedy, Romance'})","frozenset({'Animation, Adventure, Comedy'})",0.23255813953488372,0.5116279069767442,0.20930232558139536,0.9,1.759090909090909,0.09031909140075717,4.883720930232559
"frozenset({'Comedy, Drama'})","frozenset({'Animation, Adventure, Comedy'})",0.23255813953488372,0.5116279069767442,0.20930232558139536,0.9,1.759090909090909,0.09031909140075717,4.883720930232559
"frozenset({'Comedy', 'Action, Crime, Thriller'})","frozenset({'Animation, Adventure, Comedy'})",0.23255813953488372,0.5116279069767442,0.20930232558139536,0.9,1.759090909090909,0.09031909140075717,4.883720930232559
"frozenset({'Adventure, Family, Fantasy'})","frozenset({'Animation, Adventure, Comedy'})",0.23255813953488372,0.5116279069767442,0.20930232558139536,0.9,1.759090909090909,0.09031909140075717,4.883720930232559
"frozenset({'Comedy', 'Action, Crime, Thriller', 'Action, Adventure, Sci-Fi'})","frozenset({'Animation, Adventure, Comedy'})",0.23255813953488372,0.5116279069767442,0.20930232558139536,0.9,1.759090909090909,0.09031909140075717,4.883720930232559
"frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Fantasy'})","frozenset({'Comedy', 'Animation, Adventure, Comedy'})",0.3953488372093023,0.3023255813953488,0.20930232558139536,0.5294117647058824,1.7511312217194572,0.08977825851811792,1.4825581395348837
"frozenset({'Comedy', 'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Fantasy'})",0.3023255813953488,0.3953488372093023,0.20930232558139536,0.6923076923076924,1.7511312217194572,0.08977825851811792,1.9651162790697678
"frozenset({'Action, Adventure, Fantasy'})","frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Comedy'})",0.4418604651162791,0.3023255813953488,0.23255813953488372,0.5263157894736842,1.7408906882591093,0.09897241752298541,1.4728682170542635
"frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Comedy'})","frozenset({'Action, Adventure, Fantasy'})",0.3023255813953488,0.4418604651162791,0.23255813953488372,0.7692307692307693,1.7408906882591093,0.09897241752298541,2.418604651162791
frozenset({'Comedy'}),"frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Fantasy'})",0.37209302325581395,0.3953488372093023,0.2558139534883721,0.6875,1.7389705882352942,0.10870740941049217,1.9348837209302325
"frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Fantasy'})",frozenset({'Comedy'}),0.3953488372093023,0.37209302325581395,0.2558139534883721,0.6470588235294118,1.7389705882352942,0.10870740941049217,1.7790697674418607
frozenset({'Comedy'}),"frozenset({'Animation, Adventure, Comedy', 'Action, Adventure, Fantasy'})",0.37209302325581395,0.32558139534883723,0.20930232558139536,0.5625,1.7276785714285714,0.0881557598702001,1.5415282392026577
"frozenset({'Animation, Adventure, Comedy', 'Action, Adventure, Fantasy'})",frozenset({'Comedy'}),0.32558139534883723,0.37209302325581395,0.20930232558139536,0.6428571428571428,1.7276785714285712,0.0881557598702001,1.7581395348837205
"frozenset({'Comedy', 'Action, Adventure, Sci-Fi', 'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Fantasy'})",0.27906976744186046,0.4418604651162791,0.20930232558139536,0.75,1.6973684210526316,0.08599242833964306,2.2325581395348837
"frozenset({'Action, Adventure, Fantasy'})","frozenset({'Comedy', 'Action, Adventure, Sci-Fi', 'Animation, Adventure, Comedy'})",0.4418604651162791,0.27906976744186046,0.20930232558139536,0.4736842105263158,1.6973684210526316,0.08599242833964306,1.369767441860465
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Action, Crime, Thriller'})",0.5116279069767442,0.3488372093023256,0.3023255813953488,0.5909090909090908,1.6939393939393936,0.12385073012439154,1.5917312661498706
"frozenset({'Action, Crime, Thriller'})","frozenset({'Animation, Adventure, Comedy'})",0.3488372093023256,0.5116279069767442,0.3023255813953488,0.8666666666666666,1.6939393939393936,0.12385073012439154,3.6627906976744162
"frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Fantasy'})","frozenset({'Action, Adventure, Comedy'})",0.3953488372093023,0.3488372093023256,0.23255813953488372,0.5882352941176471,1.6862745098039216,0.09464575446187129,1.5813953488372094
"frozenset({'Action, Adventure, Comedy'})","frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Fantasy'})",0.3488372093023256,0.3953488372093023,0.23255813953488372,0.6666666666666666,1.6862745098039216,0.09464575446187129,1.8139534883720927
"frozenset({'Action, Crime, Thriller', 'Action, Adventure, Sci-Fi'})","frozenset({'Animation, Adventure, Comedy'})",0.32558139534883723,0.5116279069767442,0.27906976744186046,0.8571428571428571,1.675324675324675,0.11249323958896698,3.418604651162789
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Action, Crime, Thriller', 'Action, Adventure, Sci-Fi'})",0.5116279069767442,0.32558139534883723,0.27906976744186046,0.5454545454545454,1.675324675324675,0.11249323958896698,1.483720930232558
"frozenset({'Action, Adventure, Fantasy'})","frozenset({'Comedy', 'Action, Adventure, Sci-Fi'})",0.4418604651162791,0.3488372093023256,0.2558139534883721,0.5789473684210527,1.6596491228070176,0.10167658193618173,1.546511627906977
"frozenset({'Comedy', 'Action, Adventure, Sci-Fi'})","frozenset({'Action, Adventure, Fantasy'})",0.3488372093023256,0.4418604651162791,0.2558139534883721,0.7333333333333334,1.6596491228070176,0.10167658193618173,2.093023255813954
"frozenset({'Action, Adventure, Sci-Fi', 'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Fantasy'})",0.4186046511627907,0.4418604651162791,0.3023255813953488,0.7222222222222221,1.6345029239766078,0.11736073553272036,2.009302325581394
"frozenset({'Action, Adventure, Fantasy'})","frozenset({'Action, Adventure, Sci-Fi', 'Animation, Adventure, Comedy'})",0.4418604651162791,0.4186046511627907,0.3023255813953488,0.6842105263157894,1.6345029239766078,0.11736073553272036,1.8410852713178287
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Drama', 'Action, Adventure, Fantasy'})",0.5116279069767442,0.2558139534883721,0.20930232558139536,0.4090909090909091,1.5991735537190084,0.07842076798269335,1.2593917710196783
"frozenset({'Comedy', 'Action, Adventure, Sci-Fi', 'Action, Adventure, Fantasy'})","frozenset({'Animation, Adventure, Comedy'})",0.2558139534883721,0.5116279069767442,0.20930232558139536,0.8181818181818182,1.5991735537190084,0.07842076798269335,2.6860465116279078
"frozenset({'Action, Comedy, Crime'})","frozenset({'Animation, Adventure, Comedy'})",0.2558139534883721,0.5116279069767442,0.20930232558139536,0.8181818181818182,1.5991735537190084,0.07842076798269335,2.6860465116279078
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Action, Comedy, Crime'})",0.5116279069767442,0.2558139534883721,0.20930232558139536,0.4090909090909091,1.5991735537190084,0.07842076798269335,1.2593917710196783
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Comedy', 'Action, Adventure, Fantasy'})",0.5116279069767442,0.2558139534883721,0.20930232558139536,0.4090909090909091,1.5991735537190084,0.07842076798269335,1.2593917710196783
"frozenset({'Comedy', 'Action, Adventure, Fantasy'})","frozenset({'Animation, Adventure, Comedy'})",0.2558139534883721,0.5116279069767442,0.20930232558139536,0.8181818181818182,1.5991735537190084,0.07842076798269335,2.6860465116279078
"frozenset({'Action, Adventure, Drama', 'Action, Adventure, Fantasy'})","frozenset({'Animation, Adventure, Comedy'})",0.2558139534883721,0.5116279069767442,0.20930232558139536,0.8181818181818182,1.5991735537190084,0.07842076798269335,2.6860465116279078
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Comedy', 'Action, Adventure, Comedy'})",0.5116279069767442,0.2558139534883721,0.20930232558139536,0.4090909090909091,1.5991735537190084,0.07842076798269335,1.2593917710196783
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Comedy', 'Action, Adventure, Sci-Fi', 'Action, Adventure, Fantasy'})",0.5116279069767442,0.2558139534883721,0.20930232558139536,0.4090909090909091,1.5991735537190084,0.07842076798269335,1.2593917710196783
"frozenset({'Comedy', 'Action, Adventure, Comedy'})","frozenset({'Animation, Adventure, Comedy'})",0.2558139534883721,0.5116279069767442,0.20930232558139536,0.8181818181818182,1.5991735537190084,0.07842076798269335,2.6860465116279078
"frozenset({'Action, Adventure, Sci-Fi', 'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Comedy'})",0.4186046511627907,0.3488372093023256,0.23255813953488372,0.5555555555555555,1.5925925925925923,0.0865332612222823,1.4651162790697672
"frozenset({'Action, Adventure, Comedy'})","frozenset({'Action, Adventure, Sci-Fi', 'Animation, Adventure, Comedy'})",0.3488372093023256,0.4186046511627907,0.23255813953488372,0.6666666666666666,1.5925925925925923,0.0865332612222823,1.7441860465116275
frozenset({'Comedy'}),"frozenset({'Animation, Adventure, Comedy'})",0.37209302325581395,0.5116279069767442,0.3023255813953488,0.8125,1.5880681818181817,0.11195240670632772,2.6046511627906974
"frozenset({'Animation, Adventure, Comedy'})",frozenset({'Comedy'}),0.5116279069767442,0.37209302325581395,0.3023255813953488,0.5909090909090908,1.5880681818181817,0.11195240670632772,1.5348837209302322
"frozenset({'Action, Adventure, Fantasy'})","frozenset({'Comedy', 'Animation, Adventure, Comedy'})",0.4418604651162791,0.3023255813953488,0.20930232558139536,0.4736842105263158,1.5668016194331986,0.07571660356949705,1.3255813953488373
"frozenset({'Action, Adventure, Fantasy'})","frozenset({'Animation, Adventure, Comedy', 'Action, Adventure, Drama'})",0.4418604651162791,0.3023255813953488,0.20930232558139536,0.4736842105263158,1.5668016194331986,0.07571660356949705,1.3255813953488373
"frozenset({'Animation, Adventure, Comedy', 'Action, Adventure, Drama'})","frozenset({'Action, Adventure, Fantasy'})",0.3023255813953488,0.4418604651162791,0.20930232558139536,0.6923076923076924,1.5668016194331986,0.07571660356949705,1.8139534883720936
"frozenset({'Comedy', 'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Fantasy'})",0.3023255813953488,0.4418604651162791,0.20930232558139536,0.6923076923076924,1.5668016194331986,0.07571660356949705,1.8139534883720936
"frozenset({'Comedy', 'Action, Adventure, Sci-Fi'})","frozenset({'Animation, Adventure, Comedy'})",0.3488372093023256,0.5116279069767442,0.27906976744186046,0.7999999999999999,1.5636363636363635,0.10059491617090319,2.441860465116278
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Comedy', 'Action, Adventure, Sci-Fi'})",0.5116279069767442,0.3488372093023256,0.27906976744186046,0.5454545454545454,1.5636363636363635,0.10059491617090319,1.4325581395348836
"frozenset({'Action, Adventure, Fantasy'})",frozenset({'Comedy'}),0.4418604651162791,0.37209302325581395,0.2558139534883721,0.5789473684210527,1.555921052631579,0.09140075716603571,1.4912790697674418
frozenset({'Comedy'}),"frozenset({'Action, Adventure, Fantasy'})",0.37209302325581395,0.4418604651162791,0.2558139534883721,0.6875,1.555921052631579,0.09140075716603571,1.786046511627907
"frozenset({'Action, Adventure, Drama'})","frozenset({'Animation, Adventure, Comedy', 'Action, Adventure, Fantasy'})",0.4186046511627907,0.32558139534883723,0.20930232558139536,0.5,1.5357142857142856,0.0730124391563007,1.3488372093023255
"frozenset({'Comedy', 'Action, Crime, Thriller', 'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.20930232558139536,0.6511627906976745,0.20930232558139536,1.0,1.5357142857142856,0.0730124391563007,inf
"frozenset({'Animation, Adventure, Comedy', 'Action, Adventure, Thriller'})","frozenset({'Action, Adventure, Sci-Fi'})",0.23255813953488372,0.6511627906976745,0.23255813953488372,1.0,1.5357142857142856,0.08112493239588967,inf
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Animation, Adventure, Comedy', 'Action, Adventure, Thriller'})",0.6511627906976745,0.23255813953488372,0.23255813953488372,0.3571428571428571,1.5357142857142856,0.08112493239588967,1.193798449612403
"frozenset({'Action, Adventure, Thriller'})","frozenset({'Action, Adventure, Sci-Fi'})",0.2558139534883721,0.6511627906976745,0.2558139534883721,1.0,1.5357142857142856,0.08923742563547862,inf
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Comedy, Romance', 'Action, Adventure, Fantasy'})",0.6511627906976745,0.20930232558139536,0.20930232558139536,0.3214285714285714,1.5357142857142856,0.0730124391563007,1.1652386780905752
"frozenset({'Comedy, Romance', 'Action, Adventure, Fantasy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.20930232558139536,0.6511627906976745,0.20930232558139536,1.0,1.5357142857142856,0.0730124391563007,inf
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Comedy', 'Action, Crime, Thriller'})",0.6511627906976745,0.23255813953488372,0.23255813953488372,0.3571428571428571,1.5357142857142856,0.08112493239588967,1.193798449612403
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Comedy', 'Animation, Adventure, Comedy', 'Action, Adventure, Fantasy'})",0.6511627906976745,0.20930232558139536,0.20930232558139536,0.3214285714285714,1.5357142857142856,0.0730124391563007,1.1652386780905752
"frozenset({'Comedy', 'Action, Crime, Thriller'})","frozenset({'Action, Adventure, Sci-Fi'})",0.23255813953488372,0.6511627906976745,0.23255813953488372,1.0,1.5357142857142856,0.08112493239588967,inf
"frozenset({'Comedy', 'Action, Adventure, Fantasy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.2558139534883721,0.6511627906976745,0.2558139534883721,1.0,1.5357142857142856,0.08923742563547862,inf
"frozenset({'Comedy', 'Animation, Adventure, Comedy', 'Action, Adventure, Fantasy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.20930232558139536,0.6511627906976745,0.20930232558139536,1.0,1.5357142857142856,0.0730124391563007,inf
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Comedy', 'Action, Adventure, Fantasy'})",0.6511627906976745,0.2558139534883721,0.2558139534883721,0.39285714285714285,1.5357142857142856,0.08923742563547862,1.2257181942544457
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Action, Adventure, Fantasy', 'Action, Adventure, Comedy'})",0.6511627906976745,0.23255813953488372,0.23255813953488372,0.3571428571428571,1.5357142857142856,0.08112493239588967,1.193798449612403
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Comedy', 'Action, Crime, Thriller', 'Animation, Adventure, Comedy'})",0.6511627906976745,0.20930232558139536,0.20930232558139536,0.3214285714285714,1.5357142857142856,0.0730124391563007,1.1652386780905752
"frozenset({'Action, Adventure, Fantasy', 'Action, Adventure, Comedy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.23255813953488372,0.6511627906976745,0.23255813953488372,1.0,1.5357142857142856,0.08112493239588967,inf
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Action, Adventure, Thriller'})",0.6511627906976745,0.2558139534883721,0.2558139534883721,0.39285714285714285,1.5357142857142856,0.08923742563547862,1.2257181942544457
"frozenset({'Animation, Adventure, Comedy', 'Action, Adventure, Fantasy'})","frozenset({'Action, Adventure, Drama'})",0.32558139534883723,0.4186046511627907,0.20930232558139536,0.6428571428571428,1.5357142857142856,0.0730124391563007,1.6279069767441856
"frozenset({'Action, Adventure, Comedy'})","frozenset({'Action, Adventure, Fantasy'})",0.3488372093023256,0.4418604651162791,0.23255813953488372,0.6666666666666666,1.5087719298245612,0.07842076798269335,1.6744186046511627
"frozenset({'Action, Adventure, Fantasy'})","frozenset({'Action, Adventure, Comedy'})",0.4418604651162791,0.3488372093023256,0.23255813953488372,0.5263157894736842,1.5087719298245612,0.07842076798269335,1.3746770025839794
"frozenset({'Action, Adventure, Fantasy'})","frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Drama'})",0.4418604651162791,0.3488372093023256,0.23255813953488372,0.5263157894736842,1.5087719298245612,0.07842076798269335,1.3746770025839794
"frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Drama'})","frozenset({'Action, Adventure, Fantasy'})",0.3488372093023256,0.4418604651162791,0.23255813953488372,0.6666666666666666,1.5087719298245612,0.07842076798269335,1.6744186046511627
"frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Comedy'})","frozenset({'Animation, Adventure, Comedy'})",0.3023255813953488,0.5116279069767442,0.23255813953488372,0.7692307692307693,1.5034965034965035,0.07787993510005409,2.116279069767442
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Comedy'})",0.5116279069767442,0.3023255813953488,0.23255813953488372,0.45454545454545453,1.5034965034965035,0.07787993510005409,1.2790697674418605
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Fantasy'})",0.5116279069767442,0.3953488372093023,0.3023255813953488,0.5909090909090908,1.4946524064171123,0.1000540832882639,1.478036175710594
"frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Fantasy'})","frozenset({'Animation, Adventure, Comedy'})",0.3953488372093023,0.5116279069767442,0.3023255813953488,0.7647058823529411,1.494652406417112,0.1000540832882639,2.0755813953488365
"frozenset({'Action, Adventure, Sci-Fi', 'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Drama'})",0.4186046511627907,0.4186046511627907,0.2558139534883721,0.611111111111111,1.4598765432098764,0.0805840995132504,1.4950166112956806
"frozenset({'Action, Adventure, Drama'})","frozenset({'Action, Adventure, Sci-Fi', 'Animation, Adventure, Comedy'})",0.4186046511627907,0.4186046511627907,0.2558139534883721,0.611111111111111,1.4598765432098764,0.0805840995132504,1.4950166112956806
"frozenset({'Action, Adventure, Fantasy'})","frozenset({'Animation, Adventure, Comedy'})",0.4418604651162791,0.5116279069767442,0.32558139534883723,0.736842105263158,1.4401913875598087,0.09951325040562467,1.8558139534883724
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Fantasy'})",0.5116279069767442,0.4418604651162791,0.32558139534883723,0.6363636363636364,1.4401913875598085,0.09951325040562467,1.5348837209302324
frozenset({'Comedy'}),"frozenset({'Action, Adventure, Sci-Fi'})",0.37209302325581395,0.6511627906976745,0.3488372093023256,0.9375,1.4397321428571428,0.10654407787993508,5.581395348837209
"frozenset({'Action, Adventure, Sci-Fi'})",frozenset({'Comedy'}),0.6511627906976745,0.37209302325581395,0.3488372093023256,0.5357142857142857,1.4397321428571428,0.10654407787993508,1.3524150268336315
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Drama'})",0.5116279069767442,0.3488372093023256,0.2558139534883721,0.5,1.4333333333333333,0.07733910221741483,1.302325581395349
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Comedy'})",0.5116279069767442,0.3488372093023256,0.2558139534883721,0.5,1.4333333333333333,0.07733910221741483,1.302325581395349
"frozenset({'Action, Adventure, Drama'})","frozenset({'Action, Crime, Thriller'})",0.4186046511627907,0.3488372093023256,0.20930232558139536,0.5,1.4333333333333333,0.06327744726879395,1.302325581395349
"frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Drama'})","frozenset({'Animation, Adventure, Comedy'})",0.3488372093023256,0.5116279069767442,0.2558139534883721,0.7333333333333334,1.4333333333333333,0.07733910221741483,1.8313953488372097
"frozenset({'Action, Crime, Thriller'})","frozenset({'Action, Adventure, Sci-Fi'})",0.3488372093023256,0.6511627906976745,0.32558139534883723,0.9333333333333333,1.4333333333333333,0.09843158464034613,5.232558139534884
"frozenset({'Action, Adventure, Comedy'})","frozenset({'Animation, Adventure, Comedy'})",0.3488372093023256,0.5116279069767442,0.2558139534883721,0.7333333333333334,1.4333333333333333,0.07733910221741483,1.8313953488372097
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Action, Crime, Thriller'})",0.6511627906976745,0.3488372093023256,0.32558139534883723,0.5,1.4333333333333333,0.09843158464034613,1.302325581395349
"frozenset({'Action, Crime, Thriller'})","frozenset({'Action, Adventure, Drama'})",0.3488372093023256,0.4186046511627907,0.20930232558139536,0.6,1.4333333333333331,0.06327744726879395,1.453488372093023
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Animation, Adventure, Comedy', 'Action, Adventure, Fantasy'})",0.6511627906976745,0.32558139534883723,0.3023255813953488,0.46428571428571425,1.426020408163265,0.09031909140075711,1.2589147286821702
"frozenset({'Animation, Adventure, Comedy', 'Action, Adventure, Fantasy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.32558139534883723,0.6511627906976745,0.3023255813953488,0.9285714285714285,1.426020408163265,0.09031909140075711,4.883720930232552
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Comedy', 'Animation, Adventure, Comedy'})",0.6511627906976745,0.3023255813953488,0.27906976744186046,0.42857142857142855,1.4175824175824177,0.08220659816116818,1.2209302325581397
"frozenset({'Comedy', 'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.3023255813953488,0.6511627906976745,0.27906976744186046,0.9230769230769231,1.4175824175824177,0.08220659816116818,4.534883720930235
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Comedy, Drama, Romance'})",0.6511627906976745,0.3023255813953488,0.27906976744186046,0.42857142857142855,1.4175824175824177,0.08220659816116818,1.2209302325581397
"frozenset({'Comedy, Drama, Romance'})","frozenset({'Action, Adventure, Sci-Fi'})",0.3023255813953488,0.6511627906976745,0.27906976744186046,0.9230769230769231,1.4175824175824177,0.08220659816116818,4.534883720930235
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Action, Crime, Thriller', 'Animation, Adventure, Comedy'})",0.6511627906976745,0.3023255813953488,0.27906976744186046,0.42857142857142855,1.4175824175824177,0.08220659816116818,1.2209302325581397
"frozenset({'Action, Crime, Thriller', 'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.3023255813953488,0.6511627906976745,0.27906976744186046,0.9230769230769231,1.4175824175824177,0.08220659816116818,4.534883720930235
"frozenset({'Animation, Adventure, Comedy', 'Comedy, Drama, Romance'})","frozenset({'Action, Adventure, Sci-Fi'})",0.3023255813953488,0.6511627906976745,0.27906976744186046,0.9230769230769231,1.4175824175824177,0.08220659816116818,4.534883720930235
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Animation, Adventure, Comedy', 'Comedy, Drama, Romance'})",0.6511627906976745,0.3023255813953488,0.27906976744186046,0.42857142857142855,1.4175824175824177,0.08220659816116818,1.2209302325581397
"frozenset({'Action, Adventure, Drama'})","frozenset({'Animation, Adventure, Comedy'})",0.4186046511627907,0.5116279069767442,0.3023255813953488,0.7222222222222221,1.4116161616161613,0.08815575987020008,1.75813953488372
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Drama'})",0.5116279069767442,0.4186046511627907,0.3023255813953488,0.5909090909090908,1.4116161616161613,0.08815575987020008,1.4211886304909556
"frozenset({'Action, Crime, Thriller', 'Action, Adventure, Fantasy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.27906976744186046,0.6511627906976745,0.2558139534883721,0.9166666666666667,1.4077380952380953,0.07409410492157922,4.18604651162791
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Action, Crime, Thriller', 'Action, Adventure, Fantasy'})",0.6511627906976745,0.27906976744186046,0.2558139534883721,0.39285714285714285,1.4077380952380951,0.07409410492157922,1.1874145006839942
"frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Fantasy'})","frozenset({'Action, Adventure, Drama'})",0.3953488372093023,0.4186046511627907,0.23255813953488372,0.5882352941176471,1.4052287581699345,0.06706327744726878,1.4119601328903653
"frozenset({'Action, Adventure, Drama'})","frozenset({'Action, Adventure, Sci-Fi', 'Action, Adventure, Fantasy'})",0.4186046511627907,0.3953488372093023,0.23255813953488372,0.5555555555555555,1.4052287581699345,0.06706327744726878,1.3604651162790695
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Action, Crime, Thriller', 'Animation, Adventure, Comedy', 'Action, Adventure, Fantasy'})",0.6511627906976745,0.2558139534883721,0.23255813953488372,0.3571428571428571,1.3961038961038958,0.06598161168199024,1.1576227390180878
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Animation, Adventure, Comedy', 'Action, Adventure, Comedy'})",0.6511627906976745,0.2558139534883721,0.23255813953488372,0.3571428571428571,1.3961038961038958,0.06598161168199024,1.1576227390180878
"frozenset({'Animation, Adventure, Comedy', 'Action, Adventure, Comedy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.2558139534883721,0.6511627906976745,0.23255813953488372,0.9090909090909091,1.3961038961038958,0.06598161168199024,3.8372093023255798
"frozenset({'Action, Crime, Thriller', 'Animation, Adventure, Comedy', 'Action, Adventure, Fantasy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.2558139534883721,0.6511627906976745,0.23255813953488372,0.9090909090909091,1.3961038961038958,0.06598161168199024,3.8372093023255798
"frozenset({'Comedy', 'Action, Adventure, Comedy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.2558139534883721,0.6511627906976745,0.23255813953488372,0.9090909090909091,1.3961038961038958,0.06598161168199024,3.8372093023255798
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Action, Adventure, Drama', 'Action, Adventure, Fantasy'})",0.6511627906976745,0.2558139534883721,0.23255813953488372,0.3571428571428571,1.3961038961038958,0.06598161168199024,1.1576227390180878
"frozenset({'Action, Adventure, Drama', 'Action, Adventure, Fantasy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.2558139534883721,0.6511627906976745,0.23255813953488372,0.9090909090909091,1.3961038961038958,0.06598161168199024,3.8372093023255798
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Comedy', 'Action, Adventure, Comedy'})",0.6511627906976745,0.2558139534883721,0.23255813953488372,0.3571428571428571,1.3961038961038958,0.06598161168199024,1.1576227390180878
"frozenset({'Action, Adventure, Fantasy'})","frozenset({'Action, Adventure, Drama'})",0.4418604651162791,0.4186046511627907,0.2558139534883721,0.5789473684210527,1.3830409356725146,0.07084910762574365,1.3808139534883719
"frozenset({'Action, Adventure, Drama'})","frozenset({'Action, Adventure, Fantasy'})",0.4186046511627907,0.4418604651162791,0.2558139534883721,0.611111111111111,1.3830409356725144,0.07084910762574365,1.4352159468438537
"frozenset({'Comedy', 'Animation, Adventure, Comedy', 'Comedy, Drama, Romance'})","frozenset({'Action, Adventure, Sci-Fi'})",0.23255813953488372,0.6511627906976745,0.20930232558139536,0.9,1.3821428571428571,0.05786911844240131,3.4883720930232562
"frozenset({'Comedy', 'Comedy, Drama, Romance'})","frozenset({'Action, Adventure, Sci-Fi'})",0.23255813953488372,0.6511627906976745,0.20930232558139536,0.9,1.3821428571428571,0.05786911844240131,3.4883720930232562
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Adventure, Family, Fantasy'})",0.6511627906976745,0.23255813953488372,0.20930232558139536,0.3214285714285714,1.3821428571428571,0.05786911844240131,1.130966952264382
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Comedy, Romance'})",0.6511627906976745,0.23255813953488372,0.20930232558139536,0.3214285714285714,1.3821428571428571,0.05786911844240131,1.130966952264382
